Year,Month,Flow,FFD DESC,£000s,Tonnes
2020,3,Total Imports,Raw beet or cane sugar,4751.567,14526.785
2020,3,Total Imports,Rice,46952.593,79610.813
2020,3,Total Imports,Salmon (inc. smoked),52313.094,9306.411
2020,3,Total Imports,"Sauces, condiments, seasonings",68268.816,53837.422
2020,3,Total Imports,Sausages and related products,56102.707,18175.979
2020,3,Total Imports,Shellfish,63712.592,8240.976
2020,3,Total Imports,Spices,23505.123,9853.236
2020,3,Total Imports,Sugar confectionery,36134.14,15163.739
2020,3,Total Imports,Sweet biscuits,42586.894,16829.15
2020,3,Total Imports,Tea,21228.772,9791.355
2020,3,Total Imports,"Tomatoes, fresh or chilled",50897.565,36164.18
2020,3,Total Imports,"Tomatoes, prepared or preserved",30410.865,47203.175
2020,3,Total Imports,"Vegetable oils and fats, soft, crude, refined or fractionated",93293.167,118757.183
2020,3,Total Imports,"Vegetables, frozen or provisionally prepared",42461.358,48285.956
2020,3,Total Imports,Vodka,8082.775,2596.123
2020,3,Total Imports,"Wheat, unmilled",33017.291,161498.632
2020,3,Total Imports,Whisky,13430.312,2776.443
2020,3,Total Imports,Wine,255623.504,110293.124
2020,3,Total Imports,Yogurt,29710.078,23278.145
2020,4,Total Exports,"Animal oils and fats, not chemically modified",11617.751,14255.412
2020,4,Total Exports,"Apples, fresh",837.459,1285.324
2020,4,Total Exports,"Apricots, cherries, peaches, plums and sloes (fresh)",533.495,289.212
2020,4,Total Exports,Bacon and ham,2117.261,590.973
2020,4,Total Exports,Bananas,1745.686,1910.773
2020,4,Total Exports,"Barley, unmilled",28802.813,187379.236
2020,4,Total Exports,Beef and veal,27155.436,8516.436
2020,4,Total Exports,Beef products (inc. corned beef),4576.9,1035.875
2020,4,Total Exports,Beer,28403.859,33388.802
2020,4,Total Exports,"Bread, crispbreads, savoury biscuits",37275.714,17187.457
2020,4,Total Exports,Butter,21384.743,6721.891
2020,4,Total Exports,"Cereal, milled",7690.504,17828.516
2020,4,Total Exports,"Cereal, rolled or flaked",54831.026,58595.909
2020,4,Total Exports,Cheese,42640.878,11955.156
2020,4,Total Exports,Chocolate,43397.403,10884.276
2020,4,Total Exports,Cider & other fermented beverages,13980.721,10959.116
2020,4,Total Exports,Cocoa,9090.784,2554.185
2020,4,Total Exports,Coffee,35258.676,4772.965
2020,4,Total Exports,Condensed milk,1960.482,1624.96
2020,4,Total Exports,Dog or cat food for retail,31909.76,19081.973
2020,4,Total Exports,Edible offal and other meat,17758.407,13962.441
2020,4,Total Exports,Eggs & egg products,7749.621,2843.036
2020,4,Total Exports,Fish excl. Salmon & Shellfish,46173.647,18851.952
2020,4,Total Exports,"Flours, meals and pellets of meat, offal or fish",9242.714,20940.38
2020,4,Total Exports,Gin and Geneva,42237.12,9441.215
2020,4,Total Exports,"Grapes, fresh or dried",1626.169,708.142
2020,4,Total Exports,Honey,1779.484,355.777
2020,4,Total Exports,Ice cream,13273.684,5546.947
2020,4,Total Exports,Infant food for retail,4923.632,724.632
2020,4,Total Exports,Jams,9752.734,3755.17
2020,4,Total Exports,Juice,6071.435,6245.917
2020,4,Total Exports,Lamb and mutton,32485.509,6439.481
2020,4,Total Exports,Lemons and Limes,548.605,493.245
2020,4,Total Exports,"Lettuce and chicory, fresh or chilled",518.377,557.224
2020,4,Total Exports,Margarine,1408.704,691.662
2020,4,Total Exports,Milk and cream,26859.968,70563.482
2020,4,Total Exports,Milk powder,23455.101,15072.229
2020,4,Total Exports,Mineral water,35028.906,52874.338
2020,4,Total Exports,Miscellaneous food ingredients,132789.056,25835.499
2020,4,Total Exports,Mixes and doughs for baking,8788.193,6329.249
2020,4,Total Exports,Molasses,984.674,2774.952
2020,4,Total Exports,"Mushrooms and truffles, fresh or chilled",1691.057,912.505
2020,4,Total Exports,Nuts,4035.283,799.411
2020,4,Total Exports,Oil cake,5428.479,22991.143
2020,4,Total Exports,Oil seeds and oleaginous fruits,8240.141,15587.4
2020,4,Total Exports,Oranges and Mandarins etc,2052.713,3394.039
2020,4,Total Exports,Other animal feedingstuffs,53999.259,63891.248
2020,4,Total Exports,Other beet or cane sugar,13237.927,14838.178
2020,4,Total Exports,"Other cereal (including maize), unmilled",3923.786,18670.526
2020,4,Total Exports,Other Citrus fruit,191.689,288.119
2020,4,Total Exports,Other fruit,8881.233,10449.231
2020,4,Total Exports,Other meat products,3564.883,1459.044
2020,4,Total Exports,Other milk products,8193.185,9943.894
2020,4,Total Exports,Other spirits,17270.127,4368.493
2020,4,Total Exports,Other sugars,3758.646,5993.306
2020,4,Total Exports,"Other vegetables, fresh or chilled",13740.536,24343.271
2020,4,Total Exports,"Other vegetables, prepared or preserved",11637.894,7868.022
2020,4,Total Exports,Pasta uncooked,1138.997,538.538
2020,4,Total Exports,"Pasta, cooked or stuffed",3325.149,1590.564
2020,4,Total Exports,Pears & quinces fresh,168.785,116.383
2020,4,Total Exports,Pork,35681.179,20587.802
2020,4,Total Exports,Potato products,15039.914,8297.973
2020,4,Total Exports,"Potatoes, fresh or chilled (including seed)",5574.591,14495.736
2020,4,Total Exports,Poultry products,6552.951,1848.939
2020,4,Total Exports,Poultrymeat (inc poultry offal),21839.792,36155.051
2020,4,Total Exports,Processed fats and waxes,5583.985,4978.133
2020,4,Total Exports,Raw beet or cane sugar,1245.315,2685.653
2020,4,Total Exports,Rice,5829.963,5973.618
2020,4,Total Exports,Salmon (inc. smoked),37585.331,6375.195
2020,4,Total Exports,"Sauces, condiments, seasonings",25835.17,13111.078
2020,4,Total Exports,Sausages and related products,2728.283,2399.596
2020,4,Total Exports,Shellfish,18597.059,3163.411
2020,4,Total Exports,Spices,6661.13,1524.444
2020,4,Total Exports,Sugar confectionery,11056.785,3231.076
2020,4,Total Exports,Sweet biscuits,23960.266,9679.127
2020,4,Total Exports,Tea,13354.574,2524.647
2020,4,Total Exports,"Tomatoes, fresh or chilled",663.404,332.986
2020,4,Total Exports,"Tomatoes, prepared or preserved",788.811,859.731
2020,4,Total Exports,"Vegetable oils and fats, soft, crude, refined or fractionated",27508.504,28803.99
2020,4,Total Exports,"Vegetables, frozen or provisionally prepared",11549.191,12057.305
2020,4,Total Exports,Vodka,2690.408,1107.356
2020,4,Total Exports,"Wheat, unmilled",8194.13,44766.622
2020,4,Total Exports,Whisky,218867.408,41731.759
2020,4,Total Exports,Wine,38916.633,7725.745
2020,4,Total Exports,Yogurt,4231.837,1756.259
2020,4,Total Imports,"Animal oils and fats, not chemically modified",9364.453,6595.167
2020,4,Total Imports,"Apples, fresh",31838.595,31682.344
2020,4,Total Imports,"Apricots, cherries, peaches, plums and sloes (fresh)",8960.621,5901.303
2020,4,Total Imports,Bacon and ham,35896.214,12031.789
2020,4,Total Imports,Bananas,54231.444,96286.964
2020,4,Total Imports,"Barley, unmilled",2605.848,14750.371
2020,4,Total Imports,Beef and veal,71430.177,18363.582
2020,4,Total Imports,Beef products (inc. corned beef),12120.888,3154.592
2020,4,Total Imports,Beer,34791.53,63809.589
2020,4,Total Imports,"Bread, crispbreads, savoury biscuits",133102.49,67949.306
2020,4,Total Imports,Butter,17726.67,6250.946
2020,4,Total Imports,"Cereal, milled",8193.117,18000.798
2020,4,Total Imports,"Cereal, rolled or flaked",29545.55,17640.08
2020,4,Total Imports,Cheese,118669.795,34886.428
2020,4,Total Imports,Chocolate,102072.074,31047.048
2020,4,Total Imports,Cider & other fermented beverages,9335.545,14655.442
2020,4,Total Imports,Cocoa,58214.186,22359.882
2020,4,Total Imports,Coffee,94270.182,25764.092
2020,4,Total Imports,Condensed milk,6424.932,4483.443
2020,4,Total Imports,Dog or cat food for retail,63275.757,44586.857
2020,4,Total Imports,Edible offal and other meat,6524.457,5077.521
2020,4,Total Imports,Eggs & egg products,13250.624,6296.902
2020,4,Total Imports,Fish excl. Salmon & Shellfish,147749.811,36603.851
2020,4,Total Imports,"Flours, meals and pellets of meat, offal or fish",15465.409,14038.128
2020,4,Total Imports,Gin and Geneva,2892.41,715.705
2020,4,Total Imports,"Grapes, fresh or dried",66596.912,36392.322
2020,4,Total Imports,Honey,7332.624,3346.28
2020,4,Total Imports,Ice cream,23231.938,10246.813
2020,4,Total Imports,Infant food for retail,34386.552,8634.434
2020,4,Total Imports,Jams,70275.278,40151.699
2020,4,Total Imports,Juice,71475.333,98331.577
2020,4,Total Imports,Lamb and mutton,46408.384,8318.993
2020,4,Total Imports,Lemons and Limes,15678.746,15341.905
2020,4,Total Imports,"Lettuce and chicory, fresh or chilled",21512.199,35050.743
2020,4,Total Imports,Margarine,17813.569,15157.564
2020,4,Total Imports,Milk and cream,12002.416,21857.581
2020,4,Total Imports,Milk powder,9297.782,3341.867
2020,4,Total Imports,Mineral water,82905.941,147841.833
2020,4,Total Imports,Miscellaneous food ingredients,162542.616,65927.185
2020,4,Total Imports,Mixes and doughs for baking,8452.508,5638.076
2020,4,Total Imports,Molasses,10742.466,67285.335
2020,4,Total Imports,"Mushrooms and truffles, fresh or chilled",17714.2,9088.136
2020,4,Total Imports,Nuts,46845.565,8710.519
2020,4,Total Imports,Oil cake,48626.844,177291.507
2020,4,Total Imports,Oil seeds and oleaginous fruits,59256.733,79711.344
2020,4,Total Imports,Oranges and Mandarins etc,47551.485,51792.035
2020,4,Total Imports,Other animal feedingstuffs,51040.231,125581.194
2020,4,Total Imports,Other beet or cane sugar,7100.688,17853.26
2020,4,Total Imports,"Other cereal (including maize), unmilled",41225.587,177824.229
2020,4,Total Imports,Other Citrus fruit,2884.27,3417.864
2020,4,Total Imports,Other fruit,156625.681,81047.635
2020,4,Total Imports,Other meat products,47292.571,13403.39
2020,4,Total Imports,Other milk products,13622.778,11120.037
2020,4,Total Imports,Other spirits,32504.444,9647.96
2020,4,Total Imports,Other sugars,13506.44,18576.697
2020,4,Total Imports,"Other vegetables, fresh or chilled",188968.956,175825.918
2020,4,Total Imports,"Other vegetables, prepared or preserved",73940.699,64875.336
2020,4,Total Imports,Pasta uncooked,21794.709,21323.964
2020,4,Total Imports,"Pasta, cooked or stuffed",38767.318,34035.509
2020,4,Total Imports,Pears & quinces fresh,9728.374,9139.296
2020,4,Total Imports,Pork,67990.003,26807.679
2020,4,Total Imports,Potato products,39976.323,49181.462
2020,4,Total Imports,"Potatoes, fresh or chilled (including seed)",13469.809,27691.41
2020,4,Total Imports,Poultry products,77980.888,23741.587
2020,4,Total Imports,Poultrymeat (inc poultry offal),63808.421,27350.085
2020,4,Total Imports,Processed fats and waxes,33889.413,41002.133
2020,4,Total Imports,Raw beet or cane sugar,24344.886,69306.052
2020,4,Total Imports,Rice,48050.934,70150.436
2020,4,Total Imports,Salmon (inc. smoked),37216.352,6387.473
2020,4,Total Imports,"Sauces, condiments, seasonings",71433.218,57049.305
2020,4,Total Imports,Sausages and related products,50763.039,15302.286
2020,4,Total Imports,Shellfish,53342.399,6273.293
2020,4,Total Imports,Spices,23872.404,9147.667
2020,4,Total Imports,Sugar confectionery,28619.486,11619.948
2020,4,Total Imports,Sweet biscuits,41097.84,16120.906
2020,4,Total Imports,Tea,21972.575,10766.127
2020,4,Total Imports,"Tomatoes, fresh or chilled",47615.418,35013.949
2020,4,Total Imports,"Tomatoes, prepared or preserved",41048.53,60969.587
2020,4,Total Imports,"Vegetable oils and fats, soft, crude, refined or fractionated",84588.624,92102.667
2020,4,Total Imports,"Vegetables, frozen or provisionally prepared",43698.091,51608.902
2020,4,Total Imports,Vodka,8322.75,2932.208
2020,4,Total Imports,"Wheat, unmilled",17245.009,80957.258
2020,4,Total Imports,Whisky,10713.399,1987.482
2020,4,Total Imports,Wine,247224.505,116518.619
2020,4,Total Imports,Yogurt,27983.54,22429.434
2020,5,Total Exports,"Animal oils and fats, not chemically modified",10500.718,13445.376
2020,5,Total Exports,"Apples, fresh",802.444,998.571
2020,5,Total Exports,"Apricots, cherries, peaches, plums and sloes (fresh)",555.648,258.654
2020,5,Total Exports,Bacon and ham,2291.149,570.579
2020,5,Total Exports,Bananas,1576.704,1920.325
2020,5,Total Exports,"Barley, unmilled",10727.864,74290.942
2020,5,Total Exports,Beef and veal,27809.786,8947.483
2020,5,Total Exports,Beef products (inc. corned beef),4857.457,1004.306
2020,5,Total Exports,Beer,29236.698,32947.353
2020,5,Total Exports,"Bread, crispbreads, savoury biscuits",35163.974,16194.441
2020,5,Total Exports,Butter,19142.272,7028.489
2020,5,Total Exports,"Cereal, milled",8379.419,18308.042
2020,5,Total Exports,"Cereal, rolled or flaked",51116.363,32218.253
2020,5,Total Exports,Cheese,45270.158,13418.368
2020,5,Total Exports,Chocolate,47708.181,12442.384
2020,5,Total Exports,Cider & other fermented beverages,4895.016,5203.649
2020,5,Total Exports,Cocoa,8674.662,2740.696
2020,5,Total Exports,Coffee,31464.1,4099.707
2020,5,Total Exports,Condensed milk,2226.918,1599.759
2020,5,Total Exports,Dog or cat food for retail,25914.359,17901.107
2020,5,Total Exports,Edible offal and other meat,16838.032,12983.323
2020,5,Total Exports,Eggs & egg products,12372.636,2971.681
2020,5,Total Exports,Fish excl. Salmon & Shellfish,40157.897,15832.141
2020,5,Total Exports,"Flours, meals and pellets of meat, offal or fish",7774.514,18427.848
2020,5,Total Exports,Gin and Geneva,32871.373,6512.995
2020,5,Total Exports,"Grapes, fresh or dried",2530.349,1232.205
2020,5,Total Exports,Honey,1257.057,209.386
2020,5,Total Exports,Ice cream,16270.828,8101.022
2020,5,Total Exports,Infant food for retail,3610.544,445.252
2020,5,Total Exports,Jams,10441.979,3750.841
2020,5,Total Exports,Juice,5768.711,5902.028
2020,5,Total Exports,Lamb and mutton,31073.782,6315.767
2020,5,Total Exports,Lemons and Limes,549.452,475.92
2020,5,Total Exports,"Lettuce and chicory, fresh or chilled",274.787,225.939
2020,5,Total Exports,Margarine,1786.246,736.855
2020,5,Total Exports,Milk and cream,21249.543,64248.517
2020,5,Total Exports,Milk powder,28895.735,18865.074
2020,5,Total Exports,Mineral water,35362.26,56245.055
2020,5,Total Exports,Miscellaneous food ingredients,125378.024,22677.198
2020,5,Total Exports,Mixes and doughs for baking,6873.197,5115.202
2020,5,Total Exports,Molasses,965.377,2532.7
2020,5,Total Exports,"Mushrooms and truffles, fresh or chilled",2180.913,1183.052
2020,5,Total Exports,Nuts,2641.049,538.027
2020,5,Total Exports,Oil cake,5625.188,24358.329
2020,5,Total Exports,Oil seeds and oleaginous fruits,9911.279,19864.76
2020,5,Total Exports,Oranges and Mandarins etc,685.66,1349.139
2020,5,Total Exports,Other animal feedingstuffs,49377.867,49201.605
2020,5,Total Exports,Other beet or cane sugar,16097.273,16853.753
2020,5,Total Exports,"Other cereal (including maize), unmilled",2671.984,10424.741
2020,5,Total Exports,Other Citrus fruit,55.074,82.397
2020,5,Total Exports,Other fruit,7172.823,6007.745
2020,5,Total Exports,Other meat products,3040.231,1163.372
2020,5,Total Exports,Other milk products,8457.213,10013.252
2020,5,Total Exports,Other spirits,14769.698,3443.588
2020,5,Total Exports,Other sugars,4142.991,5225.837
2020,5,Total Exports,"Other vegetables, fresh or chilled",14243.674,30638.762
2020,5,Total Exports,"Other vegetables, prepared or preserved",9804.816,6349.814
2020,5,Total Exports,Pasta uncooked,893.084,429.72
2020,5,Total Exports,"Pasta, cooked or stuffed",4057.563,2133.692
2020,5,Total Exports,Pears & quinces fresh,115.143,112.489
2020,5,Total Exports,Pork,35038.758,22034.823
2020,5,Total Exports,Potato products,15081.07,6811.391
2020,5,Total Exports,"Potatoes, fresh or chilled (including seed)",2778.422,8098.262
2020,5,Total Exports,Poultry products,6602.425,1777.097
2020,5,Total Exports,Poultrymeat (inc poultry offal),23406.779,39329.464
2020,5,Total Exports,Processed fats and waxes,11646.6,13211.133
2020,5,Total Exports,Raw beet or cane sugar,973.764,1968.087
2020,5,Total Exports,Rice,5681.792,6576.187
2020,5,Total Exports,Salmon (inc. smoked),46308.742,7794.366
2020,5,Total Exports,"Sauces, condiments, seasonings",26126.359,12681.097
2020,5,Total Exports,Sausages and related products,1965.096,449.565
2020,5,Total Exports,Shellfish,24048.545,4046.136
2020,5,Total Exports,Spices,4622.056,1009.389
2020,5,Total Exports,Sugar confectionery,10735.566,3120.316
2020,5,Total Exports,Sweet biscuits,24322.238,10180.441
2020,5,Total Exports,Tea,14464.422,2521.778
2020,5,Total Exports,"Tomatoes, fresh or chilled",449.799,238.487
2020,5,Total Exports,"Tomatoes, prepared or preserved",945.853,1027.84
2020,5,Total Exports,"Vegetable oils and fats, soft, crude, refined or fractionated",23977.722,26293.417
2020,5,Total Exports,"Vegetables, frozen or provisionally prepared",7872.419,8135.014
2020,5,Total Exports,Vodka,2827.889,1073.454
2020,5,Total Exports,"Wheat, unmilled",17610.361,95545.752
2020,5,Total Exports,Whisky,168287.117,33590.104
2020,5,Total Exports,Wine,40583.656,6626.77
